ws_property_id,location,property_type_id,current_monthly_rent,apt_house,num_bedrooms,kitchen,shared,percentile_10th_price,percentile_90th_price,sample_nightly_rent_price
W101,L15257,R2,1400,apartment,1,Y,N,42,252,184
W101,L15257,R2,1400,apartment,1,Y,N,87,512,337
W101,L15257,R2,1400,apartment,1,Y,N,151,890,576
W101,L15257,R2,1400,apartment,1,Y,N,109,640,288
W101,L15257,R2,1400,apartment,1,Y,N,106,624,436
W101,L15257,R2,1400,apartment,1,Y,N,137,808,196
W101,L15257,R2,1400,apartment,1,Y,N,80,469,235
W101,L15257,R2,1400,apartment,1,Y,N,69,406,250
W101,L15257,R2,1400,apartment,1,Y,N,89,155,124
W101,L15257,R2,1400,apartment,1,Y,N,77,161,128
W101,L15257,R2,1400,apartment,1,Y,N,80,156,107
W101,L15257,R2,1400,apartment,1,Y,N,135,220,180
W101,L15257,R2,1400,apartment,1,Y,N,100,195,169
W101,L15257,R2,1400,apartment,1,Y,N,80,267,183
W101,L15257,R2,1400,apartment,1,Y,N,178,533,302
W101,L15257,R2,1400,apartment,1,Y,N,114,477,386
W101,L15257,R2,1400,apartment,1,Y,N,138,550,287
W101,L15257,R2,1400,apartment,1,Y,N,134,288,163
W101,L15257,R2,1400,apartment,1,Y,N,171,457,332
W101,L15257,R2,1400,apartment,1,Y,N,82,235,111
W101,L15257,R2,1400,apartment,1,Y,N,95,280,174
W101,L15257,R2,1400,apartment,1,Y,N,89,177,139
W101,L15257,R2,1400,apartment,1,Y,N,86,192,158
W101,L15257,R2,1400,apartment,1,Y,N,100,469,270
W101,L15257,R2,1400,apartment,1,Y,N,103,483,284
W101,L15257,R2,1400,apartment,1,Y,N,110,515,236
W101,L15257,R2,1400,apartment,1,Y,N,98,460,356
W101,L15257,R2,1400,apartment,1,Y,N,108,507,437
W101,L15257,R2,1400,apartment,1,Y,N,84,301,220
W101,L15257,R2,1400,apartment,1,Y,N,176,440,318
W101,L15257,R2,1400,apartment,1,Y,N,76,342,202
W101,L15257,R2,1400,apartment,1,Y,N,199,432,362
W101,L15257,R2,1400,apartment,1,Y,N,173,395,204
W101,L15257,R2,1400,apartment,1,Y,N,115,650,610
W101,L15257,R2,1400,apartment,1,Y,N,94,528,251
W101,L15257,R2,1400,apartment,1,Y,N,77,432,161
W101,L15257,R2,1400,apartment,1,Y,N,100,565,408
W101,L15257,R2,1400,apartment,1,Y,N,108,610,372
W101,L15257,R2,1400,apartment,1,Y,N,145,434,354
W101,L15257,R2,1400,apartment,1,Y,N,126,188,149
W101,L15257,R2,1400,apartment,1,Y,N,93,159,123
W101,L15257,R2,1400,apartment,1,Y,N,99,215,147
W101,L15257,R2,1400,apartment,1,Y,N,98,195,144
W101,L15257,R2,1400,apartment,1,Y,N,86,224,176
W101,L15257,R2,1400,apartment,1,Y,N,136,476,476
W101,L15257,R2,1400,apartment,1,Y,N,291,387,328
W101,L15257,R2,1400,apartment,1,Y,N,126,352,188
W101,L15257,R2,1400,apartment,1,Y,N,160,321,174
W101,L15257,R2,1400,apartment,1,Y,N,132,226,182
W101,L15257,R2,1400,apartment,1,Y,N,94,356,212
W101,L15257,R2,1400,apartment,1,Y,N,106,465,312
W101,L15257,R2,1400,apartment,1,Y,N,98,430,239
W101,L15257,R2,1400,apartment,1,Y,N,94,411,209
W101,L15257,R2,1400,apartment,1,Y,N,89,390,288
W101,L15257,R2,1400,apartment,1,Y,N,98,432,228
W101,L15257,R2,1400,apartment,1,Y,N,53,188,104
W101,L15257,R2,1400,apartment,1,Y,N,50,174,121
W101,L15257,R2,1400,apartment,1,Y,N,50,174,125
W101,L15257,R2,1400,apartment,1,Y,N,51,179,94
W105,L15260,R2,1100,apartment,1,Y,N,91,342,229
W105,L15260,R2,1100,apartment,1,Y,N,99,265,180
W105,L15260,R2,1100,apartment,1,Y,N,192,313,245
W105,L15260,R2,1100,apartment,1,Y,N,42,252,184
W105,L15260,R2,1100,apartment,1,Y,N,87,512,337
W105,L15260,R2,1100,apartment,1,Y,N,151,890,576
W105,L15260,R2,1100,apartment,1,Y,N,109,640,288
W105,L15260,R2,1100,apartment,1,Y,N,106,624,436
W105,L15260,R2,1100,apartment,1,Y,N,137,808,196
W105,L15260,R2,1100,apartment,1,Y,N,80,469,235
W105,L15260,R2,1100,apartment,1,Y,N,69,406,250
W105,L15260,R2,1100,apartment,1,Y,N,89,155,124
W105,L15260,R2,1100,apartment,1,Y,N,77,161,128
W105,L15260,R2,1100,apartment,1,Y,N,80,156,107
W105,L15260,R2,1100,apartment,1,Y,N,135,220,180
W105,L15260,R2,1100,apartment,1,Y,N,100,195,169
W105,L15260,R2,1100,apartment,1,Y,N,80,267,183
W105,L15260,R2,1100,apartment,1,Y,N,178,533,302
W105,L15260,R2,1100,apartment,1,Y,N,114,477,386
W105,L15260,R2,1100,apartment,1,Y,N,138,550,287
W105,L15260,R2,1100,apartment,1,Y,N,134,288,163
W105,L15260,R2,1100,apartment,1,Y,N,171,457,332
W105,L15260,R2,1100,apartment,1,Y,N,82,235,111
W105,L15260,R2,1100,apartment,1,Y,N,95,280,174
W105,L15260,R2,1100,apartment,1,Y,N,89,177,139
W105,L15260,R2,1100,apartment,1,Y,N,86,192,158
W105,L15260,R2,1100,apartment,1,Y,N,100,469,270
W105,L15260,R2,1100,apartment,1,Y,N,103,483,284
W105,L15260,R2,1100,apartment,1,Y,N,110,515,236
W105,L15260,R2,1100,apartment,1,Y,N,98,460,356
W105,L15260,R2,1100,apartment,1,Y,N,108,507,437
W105,L15260,R2,1100,apartment,1,Y,N,84,301,220
W105,L15260,R2,1100,apartment,1,Y,N,176,440,318
W105,L15260,R2,1100,apartment,1,Y,N,76,342,202
W105,L15260,R2,1100,apartment,1,Y,N,199,432,362
W105,L15260,R2,1100,apartment,1,Y,N,173,395,204
W105,L15260,R2,1100,apartment,1,Y,N,115,650,610
W105,L15260,R2,1100,apartment,1,Y,N,94,528,251
W105,L15260,R2,1100,apartment,1,Y,N,77,432,161
W105,L15260,R2,1100,apartment,1,Y,N,100,565,408
W105,L15260,R2,1100,apartment,1,Y,N,108,610,372
W105,L15260,R2,1100,apartment,1,Y,N,145,434,354
W105,L15260,R2,1100,apartment,1,Y,N,126,188,149
W105,L15260,R2,1100,apartment,1,Y,N,93,159,123
W105,L15260,R2,1100,apartment,1,Y,N,99,215,147
W105,L15260,R2,1100,apartment,1,Y,N,98,195,144
W105,L15260,R2,1100,apartment,1,Y,N,86,224,176
W105,L15260,R2,1100,apartment,1,Y,N,136,476,476
W105,L15260,R2,1100,apartment,1,Y,N,291,387,328
W105,L15260,R2,1100,apartment,1,Y,N,126,352,188
W105,L15260,R2,1100,apartment,1,Y,N,160,321,174
W105,L15260,R2,1100,apartment,1,Y,N,132,226,182
W105,L15260,R2,1100,apartment,1,Y,N,94,356,212
W105,L15260,R2,1100,apartment,1,Y,N,106,465,312
W105,L15260,R2,1100,apartment,1,Y,N,98,430,239
W105,L15260,R2,1100,apartment,1,Y,N,94,411,209
W105,L15260,R2,1100,apartment,1,Y,N,89,390,288
W105,L15260,R2,1100,apartment,1,Y,N,98,432,228
W105,L15260,R2,1100,apartment,1,Y,N,53,188,104
W105,L15260,R2,1100,apartment,1,Y,N,50,174,121
W105,L15260,R2,1100,apartment,1,Y,N,50,174,125
W105,L15260,R2,1100,apartment,1,Y,N,51,179,94
W109,L15264,R2,1000,apartment,1,Y,N,91,342,229
W109,L15264,R2,1000,apartment,1,Y,N,99,265,180
W109,L15264,R2,1000,apartment,1,Y,N,192,313,245
W109,L15264,R2,1000,apartment,1,Y,N,42,252,184
W109,L15264,R2,1000,apartment,1,Y,N,87,512,337
W109,L15264,R2,1000,apartment,1,Y,N,151,890,576
W109,L15264,R2,1000,apartment,1,Y,N,109,640,288
W109,L15264,R2,1000,apartment,1,Y,N,106,624,436
W109,L15264,R2,1000,apartment,1,Y,N,137,808,196
W109,L15264,R2,1000,apartment,1,Y,N,80,469,235
W109,L15264,R2,1000,apartment,1,Y,N,69,406,250
W109,L15264,R2,1000,apartment,1,Y,N,89,155,124
W109,L15264,R2,1000,apartment,1,Y,N,77,161,128
W109,L15264,R2,1000,apartment,1,Y,N,80,156,107
W109,L15264,R2,1000,apartment,1,Y,N,135,220,180
W109,L15264,R2,1000,apartment,1,Y,N,100,195,169
W109,L15264,R2,1000,apartment,1,Y,N,80,267,183
W109,L15264,R2,1000,apartment,1,Y,N,178,533,302
W109,L15264,R2,1000,apartment,1,Y,N,114,477,386
W109,L15264,R2,1000,apartment,1,Y,N,138,550,287
W109,L15264,R2,1000,apartment,1,Y,N,134,288,163
W109,L15264,R2,1000,apartment,1,Y,N,171,457,332
W109,L15264,R2,1000,apartment,1,Y,N,82,235,111
W109,L15264,R2,1000,apartment,1,Y,N,95,280,174
W109,L15264,R2,1000,apartment,1,Y,N,89,177,139
W109,L15264,R2,1000,apartment,1,Y,N,86,192,158
W109,L15264,R2,1000,apartment,1,Y,N,100,469,270
W109,L15264,R2,1000,apartment,1,Y,N,103,483,284
W109,L15264,R2,1000,apartment,1,Y,N,110,515,236
W109,L15264,R2,1000,apartment,1,Y,N,98,460,356
W109,L15264,R2,1000,apartment,1,Y,N,108,507,437
W109,L15264,R2,1000,apartment,1,Y,N,84,301,220
W109,L15264,R2,1000,apartment,1,Y,N,176,440,318
W109,L15264,R2,1000,apartment,1,Y,N,76,342,202
W109,L15264,R2,1000,apartment,1,Y,N,199,432,362
W109,L15264,R2,1000,apartment,1,Y,N,173,395,204
W109,L15264,R2,1000,apartment,1,Y,N,115,650,610
W109,L15264,R2,1000,apartment,1,Y,N,94,528,251
W109,L15264,R2,1000,apartment,1,Y,N,77,432,161
W109,L15264,R2,1000,apartment,1,Y,N,100,565,408
W109,L15264,R2,1000,apartment,1,Y,N,108,610,372
W109,L15264,R2,1000,apartment,1,Y,N,145,434,354
W109,L15264,R2,1000,apartment,1,Y,N,126,188,149
W109,L15264,R2,1000,apartment,1,Y,N,93,159,123
W109,L15264,R2,1000,apartment,1,Y,N,99,215,147
W109,L15264,R2,1000,apartment,1,Y,N,98,195,144
W109,L15264,R2,1000,apartment,1,Y,N,86,224,176
W109,L15264,R2,1000,apartment,1,Y,N,136,476,476
W109,L15264,R2,1000,apartment,1,Y,N,291,387,328
W109,L15264,R2,1000,apartment,1,Y,N,126,352,188
W109,L15264,R2,1000,apartment,1,Y,N,160,321,174
W109,L15264,R2,1000,apartment,1,Y,N,132,226,182
W109,L15264,R2,1000,apartment,1,Y,N,94,356,212
W109,L15264,R2,1000,apartment,1,Y,N,106,465,312
W109,L15264,R2,1000,apartment,1,Y,N,98,430,239
W109,L15264,R2,1000,apartment,1,Y,N,94,411,209
W109,L15264,R2,1000,apartment,1,Y,N,89,390,288
W109,L15264,R2,1000,apartment,1,Y,N,98,432,228
W109,L15264,R2,1000,apartment,1,Y,N,53,188,104
W109,L15264,R2,1000,apartment,1,Y,N,50,174,121
W109,L15264,R2,1000,apartment,1,Y,N,50,174,125
W109,L15264,R2,1000,apartment,1,Y,N,51,179,94
W113,L15278,R2,800,apartment,1,Y,N,91,342,229
W113,L15278,R2,800,apartment,1,Y,N,99,265,180
W113,L15278,R2,800,apartment,1,Y,N,192,313,245
W113,L15278,R2,800,apartment,1,Y,N,42,252,184
W113,L15278,R2,800,apartment,1,Y,N,87,512,337
W113,L15278,R2,800,apartment,1,Y,N,151,890,576
W113,L15278,R2,800,apartment,1,Y,N,109,640,288
W113,L15278,R2,800,apartment,1,Y,N,106,624,436
W113,L15278,R2,800,apartment,1,Y,N,137,808,196
W113,L15278,R2,800,apartment,1,Y,N,80,469,235
W113,L15278,R2,800,apartment,1,Y,N,69,406,250
W113,L15278,R2,800,apartment,1,Y,N,89,155,124
W113,L15278,R2,800,apartment,1,Y,N,77,161,128
W113,L15278,R2,800,apartment,1,Y,N,80,156,107
W113,L15278,R2,800,apartment,1,Y,N,135,220,180
W113,L15278,R2,800,apartment,1,Y,N,100,195,169
W113,L15278,R2,800,apartment,1,Y,N,80,267,183
W113,L15278,R2,800,apartment,1,Y,N,178,533,302
W113,L15278,R2,800,apartment,1,Y,N,114,477,386
W113,L15278,R2,800,apartment,1,Y,N,138,550,287
W113,L15278,R2,800,apartment,1,Y,N,134,288,163
W113,L15278,R2,800,apartment,1,Y,N,171,457,332
W113,L15278,R2,800,apartment,1,Y,N,82,235,111
W113,L15278,R2,800,apartment,1,Y,N,95,280,174
W113,L15278,R2,800,apartment,1,Y,N,89,177,139
W113,L15278,R2,800,apartment,1,Y,N,86,192,158
W113,L15278,R2,800,apartment,1,Y,N,100,469,270
W113,L15278,R2,800,apartment,1,Y,N,103,483,284
W113,L15278,R2,800,apartment,1,Y,N,110,515,236
W113,L15278,R2,800,apartment,1,Y,N,98,460,356
W113,L15278,R2,800,apartment,1,Y,N,108,507,437
W113,L15278,R2,800,apartment,1,Y,N,84,301,220
W113,L15278,R2,800,apartment,1,Y,N,176,440,318
W113,L15278,R2,800,apartment,1,Y,N,76,342,202
W113,L15278,R2,800,apartment,1,Y,N,199,432,362
W113,L15278,R2,800,apartment,1,Y,N,173,395,204
W113,L15278,R2,800,apartment,1,Y,N,115,650,610
W113,L15278,R2,800,apartment,1,Y,N,94,528,251
W113,L15278,R2,800,apartment,1,Y,N,77,432,161
W113,L15278,R2,800,apartment,1,Y,N,100,565,408
W113,L15278,R2,800,apartment,1,Y,N,108,610,372
W113,L15278,R2,800,apartment,1,Y,N,145,434,354
W113,L15278,R2,800,apartment,1,Y,N,126,188,149
W113,L15278,R2,800,apartment,1,Y,N,93,159,123
W113,L15278,R2,800,apartment,1,Y,N,99,215,147
W113,L15278,R2,800,apartment,1,Y,N,98,195,144
W113,L15278,R2,800,apartment,1,Y,N,86,224,176
W113,L15278,R2,800,apartment,1,Y,N,136,476,476
W113,L15278,R2,800,apartment,1,Y,N,291,387,328
W113,L15278,R2,800,apartment,1,Y,N,126,352,188
W113,L15278,R2,800,apartment,1,Y,N,160,321,174
W113,L15278,R2,800,apartment,1,Y,N,132,226,182
W113,L15278,R2,800,apartment,1,Y,N,94,356,212
W113,L15278,R2,800,apartment,1,Y,N,106,465,312
W113,L15278,R2,800,apartment,1,Y,N,98,430,239
W113,L15278,R2,800,apartment,1,Y,N,94,411,209
W113,L15278,R2,800,apartment,1,Y,N,89,390,288
W113,L15278,R2,800,apartment,1,Y,N,98,432,228
W113,L15278,R2,800,apartment,1,Y,N,53,188,104
W113,L15278,R2,800,apartment,1,Y,N,50,174,121
W113,L15278,R2,800,apartment,1,Y,N,50,174,125
W113,L15278,R2,800,apartment,1,Y,N,51,179,94
W117,L15280,R2,1000,apartment,1,Y,N,91,342,229
W117,L15280,R2,1000,apartment,1,Y,N,99,265,180
W117,L15280,R2,1000,apartment,1,Y,N,192,313,245
W117,L15280,R2,1000,apartment,1,Y,N,42,252,184
W117,L15280,R2,1000,apartment,1,Y,N,87,512,337
W117,L15280,R2,1000,apartment,1,Y,N,151,890,576
W117,L15280,R2,1000,apartment,1,Y,N,109,640,288
W117,L15280,R2,1000,apartment,1,Y,N,106,624,436
W117,L15280,R2,1000,apartment,1,Y,N,137,808,196
W117,L15280,R2,1000,apartment,1,Y,N,80,469,235
W117,L15280,R2,1000,apartment,1,Y,N,69,406,250
W117,L15280,R2,1000,apartment,1,Y,N,89,155,124
W117,L15280,R2,1000,apartment,1,Y,N,77,161,128
W117,L15280,R2,1000,apartment,1,Y,N,80,156,107
W117,L15280,R2,1000,apartment,1,Y,N,135,220,180
W117,L15280,R2,1000,apartment,1,Y,N,100,195,169
W117,L15280,R2,1000,apartment,1,Y,N,80,267,183
W117,L15280,R2,1000,apartment,1,Y,N,178,533,302
W117,L15280,R2,1000,apartment,1,Y,N,114,477,386
W117,L15280,R2,1000,apartment,1,Y,N,138,550,287
W117,L15280,R2,1000,apartment,1,Y,N,134,288,163
W117,L15280,R2,1000,apartment,1,Y,N,171,457,332
W117,L15280,R2,1000,apartment,1,Y,N,82,235,111
W117,L15280,R2,1000,apartment,1,Y,N,95,280,174
W117,L15280,R2,1000,apartment,1,Y,N,89,177,139
W117,L15280,R2,1000,apartment,1,Y,N,86,192,158
W117,L15280,R2,1000,apartment,1,Y,N,100,469,270
W117,L15280,R2,1000,apartment,1,Y,N,103,483,284
W117,L15280,R2,1000,apartment,1,Y,N,110,515,236
W117,L15280,R2,1000,apartment,1,Y,N,98,460,356
W117,L15280,R2,1000,apartment,1,Y,N,108,507,437
W117,L15280,R2,1000,apartment,1,Y,N,84,301,220
W117,L15280,R2,1000,apartment,1,Y,N,176,440,318
W117,L15280,R2,1000,apartment,1,Y,N,76,342,202
W117,L15280,R2,1000,apartment,1,Y,N,199,432,362
W117,L15280,R2,1000,apartment,1,Y,N,173,395,204
W117,L15280,R2,1000,apartment,1,Y,N,115,650,610
W117,L15280,R2,1000,apartment,1,Y,N,94,528,251
W117,L15280,R2,1000,apartment,1,Y,N,77,432,161
W117,L15280,R2,1000,apartment,1,Y,N,100,565,408
W117,L15280,R2,1000,apartment,1,Y,N,108,610,372
W117,L15280,R2,1000,apartment,1,Y,N,145,434,354
W117,L15280,R2,1000,apartment,1,Y,N,126,188,149
W117,L15280,R2,1000,apartment,1,Y,N,93,159,123
W117,L15280,R2,1000,apartment,1,Y,N,99,215,147
W117,L15280,R2,1000,apartment,1,Y,N,98,195,144
W117,L15280,R2,1000,apartment,1,Y,N,86,224,176
W117,L15280,R2,1000,apartment,1,Y,N,136,476,476
W117,L15280,R2,1000,apartment,1,Y,N,291,387,328
W117,L15280,R2,1000,apartment,1,Y,N,126,352,188
W117,L15280,R2,1000,apartment,1,Y,N,160,321,174
W117,L15280,R2,1000,apartment,1,Y,N,132,226,182
W117,L15280,R2,1000,apartment,1,Y,N,94,356,212
W117,L15280,R2,1000,apartment,1,Y,N,106,465,312
W117,L15280,R2,1000,apartment,1,Y,N,98,430,239
W117,L15280,R2,1000,apartment,1,Y,N,94,411,209
W117,L15280,R2,1000,apartment,1,Y,N,89,390,288
W117,L15280,R2,1000,apartment,1,Y,N,98,432,228
W117,L15280,R2,1000,apartment,1,Y,N,53,188,104
W117,L15280,R2,1000,apartment,1,Y,N,50,174,121
W117,L15280,R2,1000,apartment,1,Y,N,50,174,125
W117,L15280,R2,1000,apartment,1,Y,N,51,179,94
W121,L463,R2,600,apartment,1,Y,N,91,342,229
W121,L463,R2,600,apartment,1,Y,N,99,265,180
W121,L463,R2,600,apartment,1,Y,N,192,313,245
W121,L463,R2,600,apartment,1,Y,N,42,252,184
W121,L463,R2,600,apartment,1,Y,N,87,512,337
W121,L463,R2,600,apartment,1,Y,N,151,890,576
W121,L463,R2,600,apartment,1,Y,N,109,640,288
W121,L463,R2,600,apartment,1,Y,N,106,624,436
W121,L463,R2,600,apartment,1,Y,N,137,808,196
W121,L463,R2,600,apartment,1,Y,N,80,469,235
W121,L463,R2,600,apartment,1,Y,N,69,406,250
W121,L463,R2,600,apartment,1,Y,N,89,155,124
W121,L463,R2,600,apartment,1,Y,N,77,161,128
W121,L463,R2,600,apartment,1,Y,N,80,156,107
W121,L463,R2,600,apartment,1,Y,N,135,220,180
W121,L463,R2,600,apartment,1,Y,N,100,195,169
W121,L463,R2,600,apartment,1,Y,N,80,267,183
W121,L463,R2,600,apartment,1,Y,N,178,533,302
W121,L463,R2,600,apartment,1,Y,N,114,477,386
W121,L463,R2,600,apartment,1,Y,N,138,550,287
W121,L463,R2,600,apartment,1,Y,N,134,288,163
W121,L463,R2,600,apartment,1,Y,N,171,457,332
W121,L463,R2,600,apartment,1,Y,N,82,235,111
W121,L463,R2,600,apartment,1,Y,N,95,280,174
W121,L463,R2,600,apartment,1,Y,N,89,177,139
W121,L463,R2,600,apartment,1,Y,N,86,192,158
W121,L463,R2,600,apartment,1,Y,N,100,469,270
W121,L463,R2,600,apartment,1,Y,N,103,483,284
W121,L463,R2,600,apartment,1,Y,N,110,515,236
W121,L463,R2,600,apartment,1,Y,N,98,460,356
W121,L463,R2,600,apartment,1,Y,N,108,507,437
W121,L463,R2,600,apartment,1,Y,N,84,301,220
W121,L463,R2,600,apartment,1,Y,N,176,440,318
W121,L463,R2,600,apartment,1,Y,N,76,342,202
W121,L463,R2,600,apartment,1,Y,N,199,432,362
W121,L463,R2,600,apartment,1,Y,N,173,395,204
W121,L463,R2,600,apartment,1,Y,N,115,650,610
W121,L463,R2,600,apartment,1,Y,N,94,528,251
W121,L463,R2,600,apartment,1,Y,N,77,432,161
W121,L463,R2,600,apartment,1,Y,N,100,565,408
W121,L463,R2,600,apartment,1,Y,N,108,610,372
W121,L463,R2,600,apartment,1,Y,N,145,434,354
W121,L463,R2,600,apartment,1,Y,N,126,188,149
W121,L463,R2,600,apartment,1,Y,N,93,159,123
W121,L463,R2,600,apartment,1,Y,N,99,215,147
W121,L463,R2,600,apartment,1,Y,N,98,195,144
W121,L463,R2,600,apartment,1,Y,N,86,224,176
W121,L463,R2,600,apartment,1,Y,N,136,476,476
W121,L463,R2,600,apartment,1,Y,N,291,387,328
W121,L463,R2,600,apartment,1,Y,N,126,352,188
W121,L463,R2,600,apartment,1,Y,N,160,321,174
W121,L463,R2,600,apartment,1,Y,N,132,226,182
W121,L463,R2,600,apartment,1,Y,N,94,356,212
W121,L463,R2,600,apartment,1,Y,N,106,465,312
W121,L463,R2,600,apartment,1,Y,N,98,430,239
W121,L463,R2,600,apartment,1,Y,N,94,411,209
W121,L463,R2,600,apartment,1,Y,N,89,390,288
W121,L463,R2,600,apartment,1,Y,N,98,432,228
W121,L463,R2,600,apartment,1,Y,N,53,188,104
W121,L463,R2,600,apartment,1,Y,N,50,174,121
W121,L463,R2,600,apartment,1,Y,N,50,174,125
W121,L463,R2,600,apartment,1,Y,N,51,179,94
W125,L464,R2,700,apartment,1,Y,N,91,342,229
W125,L464,R2,700,apartment,1,Y,N,99,265,180
W125,L464,R2,700,apartment,1,Y,N,192,313,245
W125,L464,R2,700,apartment,1,Y,N,42,252,184
W125,L464,R2,700,apartment,1,Y,N,87,512,337
W125,L464,R2,700,apartment,1,Y,N,151,890,576
W125,L464,R2,700,apartment,1,Y,N,109,640,288
W125,L464,R2,700,apartment,1,Y,N,106,624,436
W125,L464,R2,700,apartment,1,Y,N,137,808,196
W125,L464,R2,700,apartment,1,Y,N,80,469,235
W125,L464,R2,700,apartment,1,Y,N,69,406,250
W125,L464,R2,700,apartment,1,Y,N,89,155,124
W125,L464,R2,700,apartment,1,Y,N,77,161,128
W125,L464,R2,700,apartment,1,Y,N,80,156,107
W125,L464,R2,700,apartment,1,Y,N,135,220,180
W125,L464,R2,700,apartment,1,Y,N,100,195,169
W125,L464,R2,700,apartment,1,Y,N,80,267,183
W125,L464,R2,700,apartment,1,Y,N,178,533,302
W125,L464,R2,700,apartment,1,Y,N,114,477,386
W125,L464,R2,700,apartment,1,Y,N,138,550,287
W125,L464,R2,700,apartment,1,Y,N,134,288,163
W125,L464,R2,700,apartment,1,Y,N,171,457,332
W125,L464,R2,700,apartment,1,Y,N,82,235,111
W125,L464,R2,700,apartment,1,Y,N,95,280,174
W125,L464,R2,700,apartment,1,Y,N,89,177,139
W125,L464,R2,700,apartment,1,Y,N,86,192,158
W125,L464,R2,700,apartment,1,Y,N,100,469,270
W125,L464,R2,700,apartment,1,Y,N,103,483,284
W125,L464,R2,700,apartment,1,Y,N,110,515,236
W125,L464,R2,700,apartment,1,Y,N,98,460,356
W125,L464,R2,700,apartment,1,Y,N,108,507,437
W125,L464,R2,700,apartment,1,Y,N,84,301,220
W125,L464,R2,700,apartment,1,Y,N,176,440,318
W125,L464,R2,700,apartment,1,Y,N,76,342,202
W125,L464,R2,700,apartment,1,Y,N,199,432,362
W125,L464,R2,700,apartment,1,Y,N,173,395,204
W125,L464,R2,700,apartment,1,Y,N,115,650,610
W125,L464,R2,700,apartment,1,Y,N,94,528,251
W125,L464,R2,700,apartment,1,Y,N,77,432,161
W125,L464,R2,700,apartment,1,Y,N,100,565,408
W125,L464,R2,700,apartment,1,Y,N,108,610,372
W125,L464,R2,700,apartment,1,Y,N,145,434,354
W125,L464,R2,700,apartment,1,Y,N,126,188,149
W125,L464,R2,700,apartment,1,Y,N,93,159,123
W125,L464,R2,700,apartment,1,Y,N,99,215,147
W125,L464,R2,700,apartment,1,Y,N,98,195,144
W125,L464,R2,700,apartment,1,Y,N,86,224,176
W125,L464,R2,700,apartment,1,Y,N,136,476,476
W125,L464,R2,700,apartment,1,Y,N,291,387,328
W125,L464,R2,700,apartment,1,Y,N,126,352,188
W125,L464,R2,700,apartment,1,Y,N,160,321,174
W125,L464,R2,700,apartment,1,Y,N,132,226,182
W125,L464,R2,700,apartment,1,Y,N,94,356,212
W125,L464,R2,700,apartment,1,Y,N,106,465,312
W125,L464,R2,700,apartment,1,Y,N,98,430,239
W125,L464,R2,700,apartment,1,Y,N,94,411,209
W125,L464,R2,700,apartment,1,Y,N,89,390,288
W125,L464,R2,700,apartment,1,Y,N,98,432,228
W125,L464,R2,700,apartment,1,Y,N,53,188,104
W125,L464,R2,700,apartment,1,Y,N,50,174,121
W125,L464,R2,700,apartment,1,Y,N,50,174,125
W125,L464,R2,700,apartment,1,Y,N,51,179,94
W129,L2314,R2,1200,apartment,1,Y,N,91,342,229
W129,L2314,R2,1200,apartment,1,Y,N,99,265,180
W129,L2314,R2,1200,apartment,1,Y,N,192,313,245
W129,L2314,R2,1200,apartment,1,Y,N,42,252,184
W129,L2314,R2,1200,apartment,1,Y,N,87,512,337
W129,L2314,R2,1200,apartment,1,Y,N,151,890,576
W129,L2314,R2,1200,apartment,1,Y,N,109,640,288
W129,L2314,R2,1200,apartment,1,Y,N,106,624,436
W129,L2314,R2,1200,apartment,1,Y,N,137,808,196
W129,L2314,R2,1200,apartment,1,Y,N,80,469,235
W129,L2314,R2,1200,apartment,1,Y,N,69,406,250
W129,L2314,R2,1200,apartment,1,Y,N,89,155,124
W129,L2314,R2,1200,apartment,1,Y,N,77,161,128
W129,L2314,R2,1200,apartment,1,Y,N,80,156,107
W129,L2314,R2,1200,apartment,1,Y,N,135,220,180
W129,L2314,R2,1200,apartment,1,Y,N,100,195,169
W129,L2314,R2,1200,apartment,1,Y,N,80,267,183
W129,L2314,R2,1200,apartment,1,Y,N,178,533,302
W129,L2314,R2,1200,apartment,1,Y,N,114,477,386
W129,L2314,R2,1200,apartment,1,Y,N,138,550,287
W129,L2314,R2,1200,apartment,1,Y,N,134,288,163
W129,L2314,R2,1200,apartment,1,Y,N,171,457,332
W129,L2314,R2,1200,apartment,1,Y,N,82,235,111
W129,L2314,R2,1200,apartment,1,Y,N,95,280,174
W129,L2314,R2,1200,apartment,1,Y,N,89,177,139
W129,L2314,R2,1200,apartment,1,Y,N,86,192,158
W129,L2314,R2,1200,apartment,1,Y,N,100,469,270
W129,L2314,R2,1200,apartment,1,Y,N,103,483,284
W129,L2314,R2,1200,apartment,1,Y,N,110,515,236
W129,L2314,R2,1200,apartment,1,Y,N,98,460,356
W129,L2314,R2,1200,apartment,1,Y,N,108,507,437
W129,L2314,R2,1200,apartment,1,Y,N,84,301,220
W129,L2314,R2,1200,apartment,1,Y,N,176,440,318
W129,L2314,R2,1200,apartment,1,Y,N,76,342,202
W129,L2314,R2,1200,apartment,1,Y,N,199,432,362
W129,L2314,R2,1200,apartment,1,Y,N,173,395,204
W129,L2314,R2,1200,apartment,1,Y,N,115,650,610
W129,L2314,R2,1200,apartment,1,Y,N,94,528,251
W129,L2314,R2,1200,apartment,1,Y,N,77,432,161
W129,L2314,R2,1200,apartment,1,Y,N,100,565,408
W129,L2314,R2,1200,apartment,1,Y,N,108,610,372
W129,L2314,R2,1200,apartment,1,Y,N,145,434,354
W129,L2314,R2,1200,apartment,1,Y,N,126,188,149
